INN,STATUS,DATE
7536118536,"ликвидированное","09.2018"
7536123159,"ликвидированное","10.2018"
7536129305,"ликвидированное","11.2015"
7536132643,"активное","24.01.2013"
7536135108,"активное","24.04.2013"
7536137810,"ликвидированное","03.2018"
7536139504,"ликвидированное","07.2017"
7536140250,"активное","21.12.2014"
7536140796,"активное","28.01.2014"
7536142440,"активное","03.04.2014"
7536143469,"активное","15.05.2014"
7536144078,"активное","04.06.2014"
7536149220,"активное","06.02.2015"
7536150000,"активное","05.03.2015"
7536152294,"активное","09.06.2015"
7536153570,"активное","13.08.2015"
7536153629,"активное","14.08.2015"
7536154735,"активное","26.10.2015"
7536157380,"активное","19.02.2016"
7536158426,"активное","04.04.2016"
7536158641,"активное","11.04.2016"
7536158673,"активное","11.04.2016"
7536159349,"активное","17.05.2016"
7536159613,"активное","31.05.2016"
7536163384,"активное","13.01.2017"
7536163850,"активное","09.02.2017"
7536165180,"активное","25.04.2017"
7536165198,"активное","25.04.2017"
7536165208,"активное","25.04.2017"
7536167967,"активное","06.10.2017"
7536168128,"активное","16.10.2017"
7536169770,"активное","07.02.2018"
7536170536,"активное","30.03.2018"
7536170649,"активное","09.04.2018"
7536170737,"активное","12.04.2018"
7536171346,"активное","30.05.2018"
7536171868,"активное","05.07.2018"
7536171917,"активное","06.07.2018"
7536172886,"активное","01.10.2018"
7537007109,error,error
7537011338,"активное","01.10.2002"
7537015460,"ликвидированное","11.2016"
7602006764,"активное","14.11.2002"
7602036737,"активное","29.12.2002"
7602038082,"активное","11.12.2002"
7602061250,"ликвидированное","03.2019"
7602061902,"активное","25.06.2007"
7602067750,"ликвидированное","11.2018"
7602075711,"активное","23.11.2009"
7602078470,"ликвидированное","03.2017"
7602079025,"ликвидированное","10.2019"
7602079191,"активное","30.06.2010"
7602079547,"ликвидированное","11.2017"
7602084307,"активное","07.04.2011"
7602086248,"ликвидированное","09.2015"
7602088728,"ликвидированное","10.2018"
7602088750,"ликвидированное","07.2018"
7602094538,"активное","08.11.2012"
7602094560,"ликвидированное","08.2014"
7602096292,"ликвидированное","08.2018"
7602099399,"активное","17.07.2013"
7602100750,"ликвидированное","11.2018"
7602102122,"ликвидированное","01.2019"
7602102740,"ликвидированное","11.2018"
7602103790,"ликвидированное","10.2018"
7602105388,"активное","19.03.2014"
7602108692,"активное","31.07.2014"
7602109713,"активное","11.09.2014"
7602111776,"активное","27.11.2014"
7602117538,"активное","24.07.2015"
7602117827,"активное","10.08.2015"
7602119246,"активное","16.10.2015"
7602119493,"активное","26.10.2015"
7602127173,"ликвидированное","11.2018"
7602127783,"ликвидированное","07.2019"
7602128561,"активное","22.03.2016"
7602139429,"активное","25.09.2017"
7602139436,"ликвидированное","01.2020"
7602142372,"активное","03.04.2018"
7603030103,"активное","10.06.2005"
7603039850,"активное","12.05.2008"
7603044635,"ликвидированное","08.2016"
7603045910,"активное","18.05.2010"
7603046657,"активное","26.08.2010"
7603046777,"активное","10.09.2010"
7603048284,"ликвидированное","11.2016"
7603051047,"активное","01.07.2011"
7603054464,"ликвидированное","01.2019"
7603055676,"активное","20.02.2013"
7603057634,"ликвидированное","08.2016"
7603060852,"ликвидированное","12.2018"
7603061711,"ликвидированное","10.2019"
7603061912,"ликвидированное","12.2019"
7603063490,"ликвидированное","08.2019"
7603067456,"активное","29.03.2017"
7603068604,"ликвидированное","05.2019"
7604021743,"активное","05.10.2002"
7604035552,"активное","18.12.2002"
7604051794,"активное","31.12.2002"
7604063038,"ликвидированное","03.2019"
7604082707,"активное","28.11.2005"
7604088473,"ликвидированное","02.2020"
7604091765,"активное","07.06.2006"
7604110922,"активное","28.06.2007"
7604112454,"активное","23.07.2007"
7604112510,"ликвидированное","11.2018"
7604112528,"ликвидированное","11.2017"
7604116258,"активное","20.09.2007"
7604117580,"активное","09.10.2007"
7604124636,"активное","21.01.2008"
7604125076,"ликвидированное","11.2017"
7604126506,"ликвидированное","01.2018"
7604127098,"активное","12.02.2008"
7604131175,"активное","04.04.2008"
7604133983,"ликвидированное","12.2019"
7604138678,"активное","01.08.2008"
7604140860,"активное","01.09.2008"
7604142071,"активное","17.09.2008"
7604151365,"ликвидированное","07.2017"
7604154704,"активное","19.03.2009"
7604156613,"ликвидированное","11.2017"
7604157409,"в стадии ликвидации","04.2009"
7604158145,"ликвидированное","03.2013"
7604158280,"ликвидированное","01.2017"
7604160426,"активное","18.06.2009"
7604162208,"ликвидированное","11.2016"
7604162487,"активное","29.07.2009"
7604168256,"активное","19.10.2009"
7604168785,"активное","21.10.2009"
7604169860,"ликвидированное","01.2019"
7604175623,"активное","05.02.2010"
7604177589,"активное","10.03.2010"
7604188647,"ликвидированное","03.2019"
7604192273,"активное","13.11.2010"
7604193630,"активное","03.12.2010"
7604194633,"ликвидированное","03.2019"
7604196479,"активное","19.01.2011"
7604199110,"активное","01.03.2011"
7604203119,"ликвидированное","11.2018"
7604205437,"ликвидированное","11.2018"
7604208149,"активное","01.07.2011"
7604208773,"ликвидированное","12.2016"
7604209784,"ликвидированное","02.2019"
7604212106,"ликвидированное","08.2016"
7604213124,"активное","06.10.2011"
7604214689,"активное","02.11.2011"
7604215347,"ликвидированное","01.2020"
7604216679,"ликвидированное","05.2017"
7604216929,"активное","13.12.2011"
7604217658,"активное","26.12.2011"
7604218588,"ликвидированное","03.2015"
7604218620,"активное","19.01.2012"
7604222190,"активное","11.03.2012"
7604222841,"ликвидированное","06.2015"
7604224937,"ликвидированное","05.2018"
7604226910,"ликвидированное","03.2017"
7604227487,"ликвидированное","01.2017"
7604227712,"активное","05.07.2012"
7604227783,"активное","09.07.2012"
7604228949,"активное","02.08.2012"
7604229815,"активное","22.08.2012"
7604231405,"активное","24.09.2012"
7604233152,"ликвидированное","01.2019"
7604237855,"активное","25.01.2013"
7604240270,"активное","28.02.2013"
7604240720,"ликвидированное","08.2016"
7604241604,"ликвидированное","08.2018"
7604243312,"ликвидированное","11.2015"
7604243337,"активное","23.04.2013"
7604244073,"ликвидированное","09.2019"
7604244482,"активное","23.05.2013"
7604248039,"ликвидированное","04.2016"
7604250246,"ликвидированное","02.2019"
7604250729,"активное","29.10.2013"
